Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
       0.2265, -0.0249088481069, 0.0795201137662, 1.27864909172, -57.6957244873, 26.3658695221, -734.770568848, 54.1575164795, -18.7077178955
        0.227, -0.0253220461309, 0.0730624869466, 1.27335810661, -3.78644919395, 47.9101905823, -593.651489258, 49.9025802612, -22.2341995239
       0.2275, -0.0259002763778, 0.0668392553926, 1.26751852036, 48.4608573914, 66.7229766846, -402.537139893,  44.093624115, -24.8852443695
        0.228, -0.0266103018075, 0.0609039738774, 1.26116907597, 96.7492980957, 82.7066802979, -172.249755859, 36.7908325195, -26.4790630341
       0.2285, -0.0274130776525, 0.0552889406681,  1.2543514967, 139.459091187, 95.9309463501, 80.6694259644, 28.1364250183, -26.8804130554
        0.229, -0.0282663069665, 0.0500080995262, 1.24710857868, 172.993041992, 106.546058655, 337.842834473, 18.3490428925, -26.0176048279
       0.2295, -0.0291269682348, 0.045072119683, 1.23948168755,  194.96321106, 114.657852173, 584.750244141, 7.70722389221, -23.8655815125
         0.23, -0.0299532972276, 0.0404711700976, 1.23150968552,  205.97454834,  120.40146637, 807.435241699, -3.46317052841, -20.4385166168
       0.2305, -0.0307060554624, 0.0361580587924, 1.22322678566, 205.882614136, 123.994102478, 990.059814453, -14.8100576401, -15.8202552795
        0.231, -0.0313497371972, 0.0320670008659, 1.21466052532, 193.485778809, 125.603904724, 1120.91845703, -25.9540805817, -10.1712265015
       0.2315, -0.0318549312651, 0.0281322803348, 1.20583093166, 170.329925537, 125.302467346, 1194.75793457, -36.4950180054, -3.68825101852
        0.232, -0.0322003401816, 0.0242695789784, 1.19675016403, 139.500656128, 123.173461914, 1207.82775879, -46.0374031067, 3.39352917671
       0.2325, -0.0323731601238, 0.0203745178878, 1.18742275238, 101.904663086, 119.308624268, 1158.10119629, -54.217792511, 10.7926445007
        0.233, -0.0323685109615, 0.0163583513349, 1.17784559727, 58.5009307861, 113.701820374, 1050.39465332, -60.7068519592, 18.2074623108
       0.2335, -0.0321893617511, 0.0121520701796, 1.16800963879, 13.1764535904, 106.291900635, 894.491943359, -65.2189941406, 25.3489437103
        0.234, -0.0318468548357, 0.00768216745928, 1.15790128708, -30.7969341278, 97.0676651001, 700.149230957, -67.5387420654, 31.9300880432
       0.2345, -0.0313598588109, 0.00288547785021, 1.14750409126, -72.6374893188, 86.0277023315, 479.005065918, -67.5291976929, 37.6625823975
        0.235, -0.0307536534965, -0.00226139789447, 1.13680016994, -110.171066284, 73.1335830688, 246.874603271, -65.1341018677, 42.3002586365
       0.2355, -0.0300580561161, -0.00775907654315, 1.12577271461, -139.50189209, 58.4009361267, 19.2045078278, -60.3808746338, 45.6508102417
        0.236, -0.0293055772781, -0.0136068789288, 1.11440753937, -159.284912109, 41.9495391846, -191.656692505, -53.3798446655, 47.5517692566
       0.2365, -0.0285300165415, -0.0197786316276,  1.1026943922, -170.010986328, 23.9358940125, -373.369659424, -44.3255195618, 47.8851547241
        0.237, -0.0277654975653, -0.026210507378,  1.0906277895, -170.268997192, 4.55404376984, -513.933349609, -33.4961891174, 46.6161231995
       0.2375, -0.0270450543612, -0.0328342020512, 1.07820880413, -158.974578857, -15.8864479065, -606.123840332, -21.2386245728, 43.7764434814
        0.238, -0.0263982024044, -0.0395874343812, 1.06544494629, -138.48046875, -36.9823150635, -646.966003418, -7.95151376724, 39.4389266968
