Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
        3.125,          0.25,            -8,             0, 2564.89794922,  2350.5390625,          4000, -24.3349990845, -10.5835170746, 35.4989356995
         3.15, 0.259999990463,            -8,             0,  2605.3059082, 2305.15771484,          4000, -24.0707015991, -10.5834989548, 35.7627677917
        3.175, 0.270000010729,            -8,             0, 2643.40600586,  2260.9128418,          4000, -23.8130264282, -10.583480835, 35.9651260376
          3.2, 0.280000001192,            -8,             0, 2679.31689453, 2217.79931641,          4000, -23.5619468689, -10.5834627151, 36.1116790771
        3.225, 0.289999991655,            -8,             0, 2713.14794922, 2175.80615234,          4000, -23.3173961639, -10.5834445953, 36.2076911926
         3.25, 0.300000011921,            -8,             0, 2745.00195312, 2134.91772461,          4000, -23.079284668, -10.5834264755,  36.258026123
        3.275, 0.310000002384,            -8,             0,  2774.9753418, 2095.11499023,          4000, -22.8474979401, -10.5834083557, 36.2671699524
          3.3, 0.319999992847,            -8,             0, 2803.15966797, 2056.37597656,          4000, -22.6219100952, -10.5833892822, 36.2392463684
        3.325, 0.330000013113,            -8,             0, 2829.64160156, 2018.67651367,          4000, -22.4023799896, -10.5833702087,  36.178024292
         3.35, 0.340000003576,            -8,             0, 2854.50439453, 1981.99133301,          4000, -22.1887588501, -10.5833511353,  36.086971283
        3.375, 0.34999999404,            -8,             0, 2877.82763672, 1946.29370117,          4000, -21.9808921814, -10.5833320618, 35.9692382812
          3.4, 0.360000014305,            -8,             0, 2899.68701172, 1911.55639648,          4000, -21.7786197662, -10.5833129883,  35.827709198
        3.425, 0.370000004768,            -8,             0, 2920.15600586, 1877.75170898,          4000,  -21.58177948, -10.5832939148, 35.6650085449
         3.45, 0.379999995232,            -8,             0,  2939.3046875, 1844.85205078,          4000, -21.3902111053, -10.5832738876, 35.4835243225
        3.475, 0.389999985695,            -8,             0, 2957.20019531, 1812.82971191,          4000, -21.203754425, -10.5832538605, 35.2854270935
          3.5, 0.40000000596,            -8,             0, 2973.90722656,  1781.6574707,          4000, -21.0222473145, -10.5832338333, 35.0726890564
        3.525, 0.409999996424,            -8,             0, 2989.48803711, 1751.30822754,          4000, -20.8455371857, -10.5832138062, 34.8471069336
         3.55, 0.419999986887,            -8,             0, 3004.00146484,  1721.7557373,          4000, -20.6734657288, -10.583193779, 34.6102981567
        3.575, 0.430000007153,            -8,             0, 3017.50488281, 1692.97412109,          4000, -20.5058822632, -10.5831737518, 34.3637428284
          3.6, 0.439999997616,            -8,             0, 3030.05224609, 1664.93798828,          4000, -20.3426437378, -10.583152771, 34.1087722778
        3.625, 0.449999988079,            -8,             0, 3041.69555664, 1637.62304688,          4000, -20.1836032867, -10.5831317902, 33.8465919495
         3.65, 0.460000008345,            -8,             0, 3052.48461914, 1611.00549316,          4000, -20.0286254883, -10.5831108093, 33.5783004761
        3.675, 0.469999998808,            -8,             0, 3062.46655273, 1585.06201172,          4000, -19.8775730133, -10.5830898285, 33.3048782349
          3.7, 0.479999989271,            -8,             0, 3071.68652344, 1559.77050781,          4000, -19.7303161621, -10.5830688477, 33.0272216797
        3.725, 0.490000009537,            -8,             0, 3080.18725586, 1535.10925293,          4000, -19.5867290497, -10.5830469131, 32.7461395264
         3.75,           0.5,            -8,             0, 3088.00952148, 1511.05749512,          4000, -19.4466934204, -10.5830259323, 32.4623527527
        3.775, 0.509999990463,            -8,             0, 3095.19213867,  1487.5949707,          4000, -19.310087204, -10.5830039978, 32.1765174866
          3.8, 0.519999980927,            -8,             0, 3101.77197266, 1464.70239258,          4000, -19.1767997742, -10.5829820633, 31.8892250061
        3.825, 0.52999997139,            -8,             0, 3107.78369141, 1442.36096191,          4000, -19.0467224121, -10.5829601288, 31.6010036469
         3.85, 0.540000021458,            -8,             0, 3113.26025391,  1420.5526123,          4000, -18.9197483063, -10.5829372406, 31.3123321533
        3.875, 0.550000011921,            -8,             0, 3118.23339844, 1399.26013184,          4000, -18.7957782745, -10.5829153061, 31.0236358643
          3.9, 0.560000002384,            -8,             0, 3122.73217773, 1378.46655273,          4000, -18.6747131348, -10.5828924179, 30.7352981567
        3.925, 0.569999992847,            -8,             0, 3126.78515625, 1358.15600586,          4000, -18.5564594269, -10.5828695297, 30.4476604462
         3.95, 0.579999983311,            -8,             0, 3130.41845703, 1338.31286621,          4000, -18.4409275055, -10.5828466415, 30.1610279083
        3.975, 0.589999973774,            -8,             0, 3133.65722656, 1318.92236328,          4000, -18.3280315399, -10.5828237534, 29.8756752014
            4, 0.600000023842,            -8,             0, 3136.52514648, 1299.97009277,          4000, -18.2176856995, -10.5828008652,  29.591840744
        4.025, 0.610000014305,            -8,             0, 3139.04467773, 1281.44213867,          4000, -18.1098117828, -10.5827770233, 29.3097400665
         4.05, 0.620000004768,            -8,             0, 3141.23681641, 1263.32531738,          4000, -18.0043296814, -10.5827541351, 29.0295639038
        4.075, 0.629999995232,            -8,             0, 3143.12158203, 1245.60681152,          4000, -17.9011688232, -10.5827302933, 28.7514762878
          4.1, 0.639999985695,            -8,             0,  3144.7175293, 1228.27441406,          4000, -17.8002529144, -10.5827064514, 28.4756259918
        4.125, 0.649999976158,            -8,             0, 3146.04248047, 1211.31616211,          4000, -17.7015171051, -10.5826816559, 28.2021408081
         4.15, 0.660000026226,            -8,             0, 3147.11303711, 1194.72070312,          4000, -17.6048927307, -10.582657814, 27.9311294556
