Time,AVz,Ay,Bk_Stat,FRackTot,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Mz_KP_L1,Mz_KP_L2,Mz_KP_R1,Mz_KP_R2,Mz_L1,Mz_L2,Mz_R1,Mz_R2,M_SW,Pitch,Pitch_A2,Roll,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_L1,Steer_R1,Steer_SW,Xo,X_A2,X_camR,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_CamR,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Y_A2,Y_camR,Y_L1,Y_L2,Y_R1,Y_R2,Zo,Z_A2,Z_camR,Z_L1,Z_L2,Z_R1,Z_R2
95, 0.07939760231153, 0.002627782446393, 0, 0, 87.1742361433, 26.41911757126, -68.55382394126, 25.62230407227, 6536.232975111, 7040.264583619, 12636.27073948, 6991.317067699, 1, -92.50468445771, 0, 32.5370106624, 0, -3.954876121992, -1.194784678913, 2.997178804325, -1.159164074961, -2.075059279171, -0.2187752896595, -0.2187751963631, 0.01022220070599, -0.003812802012479, 0.01022227522522, 0.3557670243942, -0.00381277421761, 0.06402930816383, -0.00381277421761, 715.2550343864, 715.2672443002, 715.2271742564, 715.2666987486, -0.1159315816412, -0.3132300710404, -2.452575591858, 1258.309732519, 1255.278020109, 1257.809732519, 1258.308797636, 1255.278017986, 1258.307972992, 1255.278022232, -0.001232959292758, 0, -0.1158070485084, 0.0001554627598383, -0.3142208861272, 0.0001554627598383, 0.01231831544901, 0.01232139192771, 0, 0.7947973422526, 0.7948213901923, -0.7702148985589, -0.7701786063368, -0.01505856235557, 0.3430727847177, 0, 0.3440864880131, 0.3430207128924, 0.3311141108185, 0.343124856543
95.025, 0.06493677378833, 0.001446431426902, 0, 0, 85.25395582183, -22.5351448664, 0, -23.48372688881, 6697.167710579, 6852.028472736, 0, 7117.566016216, 1, -87.55527917255, 0, 143.1065685157, 0, -3.863180507228, 1.019576422065, 0, 1.060585238756, 2.773193658888, -0.2067291130639, -0.2067296251018, 0.03487094344077, 0.02068422121684, 0.03487117042419, 0.316865245174, 0.02068408657845, 0.02559751468818, 0.02068408657845, 715.3924444233, 715.4048799311, 715.3649405902, 715.404323121, 0.2517732518742, 0.05428075490717, -2.47873761306, 1258.609786091, 1255.57812605, 1258.109786091, 1258.608447271, 1255.578138055, 1258.608472286, 1255.578114044, -0.002371866661508, 0, 0.2505471155309, -0.0008790450808391, 0.05200160524363, -0.0008790450808391, 0.01254120272035, 0.01239621566484, 0, 0.7948358331202, 0.7948961645831, -0.770192042891, -0.7701037332534, -0.01561792331699, 0.3431387069073, 0, 0.3437454502594, 0.3434211936373, 0.359744488106, 0.3428562201773
95.05, -0.1215671628692, -0.003120371161548, 0, 0, 7.393290625769, -10.17654087355, -70.61904985858, -10.72169106407, 6641.663473834, 6939.210191162, 3666.986458656, 7074.028339435, 1, -86.80368210765, 0, 104.4167941164, 0, -0.3350256146012, 0.4602674593362, 3.24925642726, 0.4846130610218, 0.2552602726519, -0.2108347964143, -0.2108350885753, 0.02644281198122, 0.01050175121906, 0.0264429910086, 0.3366487245873, 0.0105016801187, 0.04669652458441, 0.0105016801187, 715.5301871136, 715.542514068, 715.5024547174, 715.5419669196, 0.08048225863883, -0.1182658129004, -2.471495285356, 1258.909958432, 1255.878289219, 1258.409958432, 1258.908818197, 1255.878293137, 1258.908427882, 1255.878285301, -0.00191908729378, 0, 0.07980273170715, -0.0002868966561545, -0.1200138998542, -0.0002868966561545, 0.01246682773302, 0.01236564063311, 0, 0.7948280129522, 0.7948656274793, -0.7701914570301, -0.7701343462131, -0.01542427932396, 0.3430922936725, 0, 0.3438628654432, 0.3432357172321, 0.3501977848444, 0.3429488701129
95.075, 0.01656953455484, 0.0002178591503859, 0, 0, 61.52375744879, 30.81351555277, -116.4961849487, 29.87733705416, 6518.178408146, 7070.863308457, 14253.93423778, 6975.859667534, 1, -92.44375246021, 0, 23.31602675606, 0, -2.791617378228, -1.393477489836, 5.041968673101, -1.352051633746, -2.878027509936, -0.220364032693, -0.2203638472601, 0.006967200324734, -0.007400377802613, 0.006967251855564, 0.360264751513, -0.007400323068411, 0.06918173141, -0.007400323068411, 715.6679559317, 715.6801339472, 715.6398929857, 715.6795917868, -0.1641550513024, -0.3619106118622, -2.450269704363, 1259.210142742, 1256.178425838, 1258.710142742, 1259.209260348, 1256.178420927, 1259.208324276, 1256.17843075, -0.001048111499037, 0, -0.1638188752889, 0.0003596457395206, -0.3626953749855, 0.0003596457395206, 0.01228651426783, 0.01230583459821, 0, 0.794789545013, 0.7948058280558, -0.7702219569593, -0.7701941588594, -0.01498270098558, 0.3430566748236, 0, 0.3441247324451, 0.3429556071214, 0.3276722414829, 0.3431577425259
95.1, 0.1115436547612, 0.003145697042529, 0, 0, 102.8050081041, -9.195182166694, 1.167202600817, -9.888889564296, 6651.865453194, 6895.552099794, 2617.84921591, 7084.736993925, 1, -89.35312810316, 0, 104.56579245, 0, -4.660023371214, 0.4158294015178, -0.0536296178727, 0.4466156330022, 1.442927125893, -0.2100620613454, -0.2100624050101, 0.02810076765034, 0.01473668492, 0.02810095651062, 0.3294988308395, 0.0147365858777, 0.03774218579677, 0.0147365858777, 715.8053446732, 715.817711181, 715.7775363338, 715.8171561634, 0.140730641473, -0.05634317425385, -2.472160039095, 1259.510083044, 1256.478406144, 1259.010083044, 1259.508868258, 1256.478415152, 1259.508630527, 1256.478397135, -0.002049578549716, 0, 0.1398904376657, -0.0006596051697494, -0.05825476901248, -0.0006596051697494, 0.01247604828388, 0.0123716316259, 0, 0.7948228717721, 0.7948716056917, -0.7701994749125, -0.7701283424399, -0.01546261999027, 0.3431273406785, 0, 0.3438414089139, 0.3433286011975, 0.3524300315882, 0.3429260801595
95.125, -0.08766350909261, -0.001133736822921, 0, 0, 17.52058780911, -23.57745575848, 0, -24.39371198534, 6685.791776904, 6880.310785643, 0, 7110.688120974, 1, -85.37929167118, 0, 131.634234529, 0, -0.7937391637992, 1.066835037595, 0, 1.10225435822, 1.512382531377, -0.2074771282541, -0.2074776115209, 0.03337804576791, 0.01794539476769, 0.03337826460883, 0.3274182203422, 0.01794527711015, 0.03751318758331, 0.01794527711015, 715.9428935101, 715.9552772882, 715.9151033869, 715.9547259435, 0.1744340639339, -0.02418061314426, -2.479555891203, 1259.810055943, 1256.778399521, 1259.310055943, 1259.80881442, 1256.778408004, 1259.808638786, 1256.778391039, -0.002228809950085, 0, 0.1733925959094, -0.0006210900587659, -0.02627374491291, -0.0006210900587659, 0.01252687448876, 0.01238386789751, 0, 0.7948370781886, 0.7948838294711, -0.7701889486414, -0.7701160936761, -0.01557977256686, 0.3431159417807, 0, 0.3437692980046, 0.3433610240403, 0.3583909284849, 0.3428708595211
95.15, -0.05251734950353, -0.002460319834677, 0, 0, 36.00734775261, 25.8440460117, -153.3309351199, 25.00724098755, 6530.712837078, 7065.861735214, 13277.07912857, 6984.497645163, 1, -91.52579566449, 0, 33.72927448792, 0, -1.633702994838, -1.168750596459, 6.676952048282, -1.131640114976, -2.604995537467, -0.2196279319784, -0.2196277677766, 0.008518512566758, -0.006337914750256, 0.00851857515119, 0.3574680671973, -0.006337868186812, 0.06698516692825, -0.006337868186812, 716.0806506073, 716.0928399037, 716.0524573638, 716.0922992868, -0.1420316210873, -0.3402193524854, -2.453461155356, 1260.110134956, 1257.078423989, 1259.610134956, 1260.109227788, 1257.078418718, 1260.108341573, 1257.07842926, -0.001074849668069, 0, -0.1417373664266, 0.0003859447231911, -0.3410399894336, 0.0003859447231911, 0.01229959870119, 0.01230589793666, 0, 0.7947911373953, 0.7948058931315, -0.77022054401, -0.7701940972582, -0.01501521146992, 0.343052807071, 0, 0.3440981691753, 0.3429662495289, 0.3297506701157, 0.3431393646131
95.175, 0.1226401551132, 0.003945668023893, 0, 0, 105.5061045945, 7.444235169074, -13.60055843001, 6.863335041482, 6597.514538618, 6958.458647898, 7155.10258375, 7041.837898461, 1, -90.92418081298, 0, 70.02906178437, 0, -4.784321915824, -0.3365877406771, 0.6133587033149, -0.3101342507536, -0.2393015642288, -0.2142935760248, -0.2142937228634, 0.01944841257482, 0.006494884847528, 0.01944854860327, 0.3419134937372, 0.006494839420472, 0.05003165361638, 0.006494839420472, 716.2180724607, 716.230362636, 716.1899658807, 716.2298111504, 0.01857322690588, -0.1783949519578, -2.463353485444, 1260.409994225, 1257.378298795, 1259.909994225, 1260.408911908, 1257.378303338, 1260.408392813, 1257.378294253, -0.001651797278443, 0, 0.01820041756279, -0.0003326161172948, -0.1798609140502, -0.0003326161172948, 0.01239376929464, 0.01234131128075, 0, 0.7948049473905, 0.7948413062401, -0.7702118118001, -0.7701586836786, -0.01526542020867, 0.3431060652995, 0, 0.3439566105709, 0.3431947666293, 0.3427762467965, 0.3430173639697
95.2, -0.02854941705164, -0.0006796112853569, 0, 0, 42.06050659528, -29.56239098312, 0, -30.62984488309, 6712.468964355, 6844.881077942, 0, 7129.652698441, 1, -85.47476215786, 0, 156.9708314823, 0, -1.905556992138, 1.337855811275, 0, 1.383648944774, 2.574807689188, -0.2058156227928, -0.2058161872984, 0.03676655157796, 0.02218247085131, 0.03676678878999, 0.3161303901592, 0.02218232773364, 0.02597895069332, 0.02218232773364, 716.3554250004, 716.3678617792, 716.3275693988, 716.3673065367, 0.2614072918875, 0.06315615021551, -2.482544413253, 1260.709776202, 1257.678123971, 1260.209776202, 1260.708430828, 1257.678136098, 1260.708469514, 1257.678111844, -0.002425534375479, 0, 0.2601199141485, -0.0008879355717478, 0.06082434975211, -0.0008879355717478, 0.01255227654619, 0.01239187037649, 0, 0.7948341377497, 0.7948918116386, -0.7701959627979, -0.7701080708856, -0.01565712524442, 0.3431334489901, 0, 0.3437129192497, 0.3434363974998, 0.3625067681255, 0.3428305004803
95.225, -0.1044716843506, -0.003825919013757, 0, 0, 15.54070345924, 12.99214093974, -144.2106495846, 12.38871236191, 6568.562735437, 7027.282744781, 10037.68686627, 7014.151269548, 1, -89.66120222039, 0, 58.23765410656, 0, -0.704827351438, -0.5875175457006, 6.411651221714, -0.5604302270058, -1.558187973617, -0.216892653287, -0.2168926263809, 0.01409617318496, -0.001022885596284, 0.01409627418423, 0.34975536181, -0.001022878267349, 0.05973855080398, -0.001022878267349, 716.4931298442, 716.505363066, 716.4648576105, 716.5048208693, -0.06736558684029, -0.2658966446908, -2.459473002286, 1261.009712623, 1257.978015708, 1260.509712623, 1261.008725685, 1257.978013468, 1261.008005307, 1257.978017948, -0.00134346496937, 0, -0.06738561594434, 0.0001640159804884, -0.2670159353281, 0.0001640159804884, 0.01234670505657, 0.01231898015382, 0, 0.7947974706133, 0.7948189800259, -0.7702157676483, -0.7701810197183, -0.01514109294338, 0.3430623041854, 0, 0.3440179248521, 0.3430483345309, 0.3366430364533, 0.3430762738399
95.25, 0.1002560122047, 0.003451680786942, 0, 0, 94.54788362885, 22.02950164838, -44.99129926464, 21.30892411711, 6549.692622691, 7020.697874209, 11362.45108407, 7002.501071591, 1, -92.15620975785, 0, 40.74219052267, 0, -4.288945054467, -0.9962506685698, 1.985196535051, -0.9637912192328, -1.630334233161, -0.2181798373133, -0.2181798053489, 0.01153042045788, -0.001417452993844, 0.011530504057, 0.3514175977506, -0.001417442716948, 0.0598040763507, -0.001417442716948, 716.630607355, 716.6428328031, 716.6022382539, 716.6422857042, -0.08400463620245, -0.2811391198176, -2.455867807157, 1261.309507249, 1258.277795735, 1260.809507249, 1261.308533502, 1258.277795439, 1261.307783545, 1258.27779603, -0.001267255975957, 0, -0.08393439838887, 2.165703825699e-05, -0.2821807366475, 2.165703825699e-05, 0.01231946297614, 0.0123128147012, 0, 0.794788372179, 0.7948128144617, -0.7702252403829, -0.7701871850593, -0.01508373914224, 0.3430817031442, 0, 0.3440580122029, 0.3430623448435, 0.3338243903152, 0.3431010614448
95.275, 0.04097463642355, 0.0006792359203875, 0, 0, 73.102536446, -26.74372144552, 0, -27.80654396123, 6708.893761298, 6841.900511928, 0, 7126.277134843, 1, -86.74432127054, 0, 153.765720442, 0, -3.312241396323, 1.210163717098, 0, 1.255876347082, 3.058209448736, -0.2063384815358, -0.2063390101119, 0.03582660509382, 0.02215170298736, 0.03582683741739, 0.3128797400427, 0.02215155934117, 0.02222213707761, 0.02215155934117, 716.7678210608, 716.7802674363, 716.7398133692, 716.7797111925, 0.2773565718949, 0.07965855940225, -2.483177743513, 1261.609124332, 1258.577466419, 1261.109124332, 1261.607753036, 1258.577478587, 1261.607840529, 1258.577454251, -0.002337796501549, 0, 0.2761482420706, -0.0008909935729775, 0.0774013119955, -0.0008909935729775, 0.01254221817724, 0.01238622342842, 0, 0.7948290333516, 0.7948861648524, -0.7702007100739, -0.7701137179956, -0.01563305908117, 0.3431402109009, 0, 0.343720632993, 0.3434427392005, 0.3617097018325, 0.3428376826012
95.3, -0.1248931350682, -0.0038002597759, 0, 0, 6.463778890326, -3.436203811249, -101.5796221755, -3.94875938473, 6619.369862769, 6967.13592688, 5565.399758827, 7055.736290213, 1, -87.55651896935, 0, 91.31546825648, 0, -0.2929652695451, 0.155380054604, 4.639391410051, 0.1785013253778, -0.2966106981079, -0.2130460080784, -0.2130461913023, 0.02211180967683, 0.006901586502296, 0.02211196253841, 0.3396507619361, 0.006901538791053, 0.04996938606983, 0.006901538791053, 716.9054081244, 716.9177033245, 716.8770878599, 716.9171590912, 0.03616125870349, -0.1625463860617, -2.471101296445, 1261.908884864, 1258.87720539, 1261.408884864, 1261.907786209, 1258.877206283, 1261.907300317, 1258.877204497, -0.001611509752941, 0, 0.03581304124273, -6.536613235256e-05, -0.1639732574177, -6.536613235256e-05, 0.01242115200944, 0.01233964123206, 0, 0.7948135754851, 0.7948396355548, -0.7702038621716, -0.7701603530907, -0.01531893953586, 0.3430820483439, 0, 0.3439101914913, 0.3431763040489, 0.3461585922713, 0.3429877926389
95.325, 0.04644170458796, 0.001356533242505, 0, 0, 72.94185458872, 30.46715025322, -96.55333526874, 29.54060814963, 6520.548237667, 7064.027462602, 13932.18346842, 6978.065175502, 1, -92.57382496077, 0, 24.09747740036, 0, -3.309603563715, -1.37782242801, 4.18807467112, -1.336730171438, -2.668543753555, -0.2206225130294, -0.2206223573921, 0.006631357656498, -0.00669609508458, 0.006631406818497, 0.3581092001654, -0.006696045443084, 0.06708793544666, -0.006696045443084, 717.0429398091, 717.0551199091, 717.0143434238, 717.0545779819, -0.1542055265713, -0.3517164324242, -2.454256255819, 1262.208611378, 1259.176891222, 1261.708611378, 1262.207712126, 1259.176885936, 1262.206804234, 1259.176896508, -0.0009194229655055, 0, -0.1537472518647, 0.0003870386483648, -0.352380182533, 0.0003870386483648, 0.01227741352667, 0.0122928030069, 0, 0.7947824153496, 0.7947927976453, -0.7702301082047, -0.7702071916315, -0.01496867282444, 0.3430616012337, 0, 0.3441197715156, 0.3429701519927, 0.3283568313583, 0.3431530504747
95.35, 0.09690069712835, 0.002435402868688, 0, 0, 97.50307864523, -15.71531094831, 0.6187575772238, -16.53270824535, 6674.154455982, 6873.485571053, 842.4105331556, 7100.641391252, 1, -88.56458491021, 0, 123.3288644769, 0, -4.419002102719, 0.7108393860411, -0.02840778437954, 0.7466394543751, 2.143710685351, -0.2089903419661, -0.2089907364252, 0.03047008376975, 0.017694454432, 0.03047028646953, 0.3215273796307, 0.01769433672141, 0.03029637880365, 0.01769433672141, 717.1800974136, 717.1924946356, 717.1518205339, 717.1919400819, 0.1981889481992, 0.001015895496721, -2.479773488496, 1262.508099838, 1259.476427272, 1262.008099838, 1262.506814019, 1259.476436539, 1262.506717735, 1259.476418005, -0.002020197257384, 0, 0.1973434381313, -0.0006785313460251, -0.0008937862105919, -0.0006785313460251, 0.01249313456327, 0.01236646144986, 0, 0.7948207576428, 0.7948664240805, -0.7702046996585, -0.7701335011808, -0.01550979849617, 0.3431338911241, 0, 0.3437942580343, 0.3433755462405, 0.3562075873658, 0.3428922360078
95.375, -0.1079771071987, -0.001943935588667, 0, 0, 10.90530062153, -18.49381289714, -25.56468881259, -19.18718923635, 6668.20261707, 6904.759630703, 1255.313265508, 7095.856320899, 1, -85.8248507999, 0, 120.2957518208, 0, -0.4940719778664, 0.8366748663789, 1.183637778064, 0.8671138592339, 0.9862247875148, -0.2093826797029, -0.2093830629621, 0.02964006967935, 0.01488560491116, 0.02964026759855, 0.329851472592, 0.01488550551403, 0.04033420208225, 0.01488550551403, 717.3175076844, 717.3298632661, 717.2891337742, 717.3293153875, 0.1361701116305, -0.06249497387041, -2.480934601907, 1262.807664815, 1259.776000079, 1262.307664815, 1262.80645845, 1259.77600527, 1262.806199619, 1259.775994888, -0.001909432864044, 0, 0.1354674061313, -0.0003800992313137, -0.06425743971438, -0.0003800992313137, 0.01248895037698, 0.01235976288641, 0, 0.7948262720632, 0.7948597364611, -0.7701974377623, -0.7701402106883, -0.01548844602607, 0.3431057161318, 0, 0.3438066373899, 0.3433090104762, 0.3553290326671, 0.3429024217874
95.4, -0.02285660609376, -0.001379563065018, 0, 0, 46.90541946802, 29.67861794308, -142.6558971477, 28.74113439744, 6519.659047981, 7075.172709138, 14092.69704676, 6975.849241919, 1, -92.0611567936, 0, 26.39062831538, 0, -2.128329316904, -1.342139959534, 6.182466399779, -1.300679016303, -2.909457441714, -0.2209858531399, -0.2209856691409, 0.005899118370756, -0.007736874137528, 0.005899162248419, 0.3582680154301, -0.007736816591155, 0.06791748538687, -0.007736816591155, 717.4550518009, 717.467224377, 717.4262905846, 717.4666850644, -0.1627886420169, -0.360751436543, -2.455567038309, 1263.107300342, 1260.075581153, 1262.607300342, 1263.106409144, 1260.07557423, 1263.105481546, 1260.075588075, -0.0008263607488002, 0, -0.1622344831363, 0.0005068851730439, -0.36131857244, 0.0005068851730439, 0.01227119303354, 0.01228638906589, 0, 0.7947813997602, 0.7947863819013, -0.7702310390252, -0.7702136037695, -0.01494970723835, 0.3430521011798, 0, 0.3441216574084, 0.3429464379178, 0.3280153077454, 0.3431577644418
95.425, 0.1229016096896, 0.003772397351954, 0, 0, 106.66607818, -0.1282103306413, -4.208678279604, -0.7387630245634, 6621.475367684, 6929.395557536, 5009.579170592, 7060.837038152, 1, -90.23000047585, 0, 84.49362695382, 0, -4.836060416605, 0.005796795332365, 0.1915623974524, 0.03337115311247, 0.5142741086095, -0.2130015747126, -0.2130017895155, 0.02226077699296, 0.01023872483651, 0.02226093082019, 0.3353566702865, 0.01023865408485, 0.04385694601995, 0.01023865408485, 717.5922252794, 717.6045432532, 717.5636289788, 717.6039913662, 0.07085125615808, -0.1260654422256, -2.471509518992, 1263.406694769, 1260.375003688, 1262.906694769, 1263.405550028, 1260.375009264, 1263.405154611, 1260.374998111, -0.001648173679995, 0, 0.07045046185271, -0.0004083299718364, -0.1275514725804, -0.0004083299718364, 0.01241569560183, 0.01233870856217, 0, 0.7948056532567, 0.7948386960485, -0.770214031361, -0.7701612789242, -0.01532242658668, 0.343116768356, 0, 0.3439058635993, 0.3432565997161, 0.3473412191581, 0.3429769369959
95.45, -0.05916252382323, -0.001074328752132, 0, 0, 28.61438413159, -28.21341598164, 0, -29.20881550404, 6703.902300568, 6857.1315245, 0, 7123.456253374, 1, -85.14087644133, 0, 149.5343368029, 0, -1.296321951532, 1.27676368446, 0, 1.319619261723, 2.116802968601, -0.2069213180697, -0.2069218222233, 0.03467256597166, 0.02074553978551, 0.03467279208366, 0.3190030800664, 0.02074540449678, 0.02941495351307, 0.02074540449678, 717.7294322159, 717.7418443673, 717.7009962903, 717.7412918585, 0.2291812312904, 0.03076571410649, -2.485689090743, 1263.706062862, 1260.674406214, 1263.206062862, 1263.704750617, 1260.674416129, 1263.704712734, 1260.6743963, -0.002193111257673, 0, 0.2281424208368, -0.0007259597852098, 0.02867903877753, -0.0007259597852098, 0.0125303320021, 0.01237410981506, 0, 0.794828605975, 0.7948740584599, -0.770200576273, -0.7701258388297, -0.01560200019394, 0.3431270117871, 0, 0.3437310503949, 0.3434103359482, 0.3613948964655, 0.342843687626
95.475, -0.08637460775389, -0.003519391629375, 0, 0, 24.61564050001, 19.91495840613, -158.7472398513, 19.18560402094, 6547.103115034, 7050.671369089, 11819.95200717, 6996.555519787, 1, -90.69812371965, 0, 45.2628722162, 0, -1.116681124359, -0.9006141015537, 6.981707434235, -0.8681030127578, -2.111137575219, -0.2190959821167, -0.2190958795511, 0.009739466448904, -0.004215393153087, 0.009739537657329, 0.3522105831792, -0.004215362333223, 0.06236890107861, -0.004215362333223, 717.8669420415, 717.8791461424, 717.8380784736, 717.878605916, -0.1080612690056, -0.306388596841, -2.459169235898, 1264.00557256, 1260.973864098, 1263.50557256, 1264.004622547, 1260.973859584, 1264.003816255, 1260.973868612, -0.001048304834393, 0, -0.1077636196582, 0.0003305440024342, -0.3072006997694, 0.0003305440024342, 0.01230254588696, 0.01229563503208, 0, 0.7947844451318, 0.7947956329013, -0.7702286956734, -0.7702043628371, -0.01503538822442, 0.3430561406791, 0, 0.34406349245, 0.3429985706268, 0.3328509687404, 0.3431137107314
95.5, 0.1147701765494, 0.004131545147669, 0, 0, 101.9854673903, 15.7083051892, -21.53429535005, 15.06517549537, 6569.688864444, 6993.552011004, 9503.361647486, 7018.548662717, 1, -91.6818295404, 0, 52.9742469262, 0, -4.625632863985, -0.7103344193274, 0.9596938072382, -0.6811170174205, -1.050611250534, -0.2171189810289, -0.2171190212676, 0.01377845898219, 0.001947131979839, 0.01377855791118, 0.3459948268804, 0.001947117999575, 0.05456484514498, 0.001947117999575, 718.0041638756, 718.0164117799, 717.9752865629, 718.0158627763, -0.04071140875962, -0.237679307872, -2.46077845991, 1264.304896404, 1261.273187855, 1263.804896404, 1264.303872017, 1261.273190015, 1264.303221279, 1261.273185696, -0.001348190736394, 0, -0.04074880082635, -0.0001581109256519, -0.2388224822436, -0.0001581109256519, 0.01233245335308, 0.01231065547019, 0, 0.7947845281314, 0.7948106550154, -0.770230973382, -0.770189344075, -0.01512974680976, 0.3430935097235, 0, 0.3440156659693, 0.3431201019061, 0.3377799284273, 0.3430669175408
95.525, 0.00766749708577, -0.000112378374008, 0, 0, 57.86683236071, -29.76877557832, 0, -30.90392441394, 6715.89026443, 6837.942365149, 0, 7131.075687726, 1, -85.96716501809, 0, 159.9095397948, 0, -2.621733740616, 1.347184679519, 0, 1.395882254227, 3.045810172149, -0.2063169183582, -0.2063174398371, 0.03592217601114, 0.02283381173115, 0.03592240890577, 0.3110545086834, 0.02283366369268, 0.02105369238245, 0.02283366369268, 718.1412009475, 718.1536470631, 718.1126570927, 718.1530909793, 0.2850050416439, 0.08706746700919, -2.485391918745, 1264.604085872, 1261.572428684, 1264.104085872, 1264.602704381, 1261.572441643, 1264.602807762, 1261.572415726, -0.002339446703263, 0, 0.2837884411056, -0.0009488288456173, 0.0848044007207, -0.0009488288456173, 0.01253528107119, 0.01237717548708, 0, 0.7948212457189, 0.7948771132414, -0.7702096724527, -0.7701227622672, -0.01563018036986, 0.3431393152482, 0, 0.3437058066554, 0.3434511591836, 0.362929976637, 0.3428274713128
95.55, -0.1212948267102, -0.0041438804481, 0, 0, 8.785334169714, 4.632965380353, -129.3264870411, 4.094734801516, 6592.924392346, 6999.101279415, 7822.594948737, 7033.935004797, 1, -88.55012818781, 0, 74.97025072772, 0, -0.3983120600119, -0.2094821647826, 5.828399298133, -0.1851552789043, -0.9354802310076, -0.2155993819534, -0.2155994494563, 0.01695843474005, 0.002713397563328, 0.01695855480275, 0.3433341194034, 0.002713378353081, 0.05386275284143, 0.002713378353081, 718.2786267335, 718.2908851845, 718.2496974961, 718.2903423273, -0.01653428648565, -0.2151462619585, -2.467074584762, 1264.903434805, 1261.871743139, 1264.403434805, 1264.902388133, 1261.871742612, 1264.901784956, 1261.871743667, -0.001395580796474, 0, -0.01663805292186, 3.861782544654e-05, -0.216340734711, 3.861782544654e-05, 0.0123653247803, 0.01231515823328, 0, 0.7947947712894, 0.7948151573556, -0.7702208683967, -0.7701848408891, -0.01519713111138, 0.3430712376108, 0, 0.3439663256654, 0.3431082947654, 0.3413560301225, 0.3430341804562
95.575, 0.07691161017966, 0.002611336587895, 0, 0, 85.06515961407, 27.54742458973, -69.09411653747, 26.6918509665, 6530.281003793, 7047.772511907, 12972.34323039, 6986.308826448, 1, -92.50761207692, 0, 29.28040828848, 0, -3.859353532488, -1.245795557063, 3.014182785802, -1.207630186254, -2.251735038937, -0.2203024272124, -0.2203023255996, 0.007382962735958, -0.004787758539769, 0.007383017311324, 0.3543345983266, -0.004787723148624, 0.0633301617082, -0.004787723148624, 718.4159058117, 718.4280978133, 718.3867793535, 718.4275535969, -0.1283366675541, -0.3255911025898, -2.455987090697, 1265.202694717, 1262.170973774, 1264.702694717, 1265.201763603, 1262.170971007, 1265.200915648, 1262.170976542, -0.0009955404989966, 0, -0.1279708196347, 0.0002026677736208, -0.3263455905725, 0.0002026677736208, 0.01227432817279, 0.01228718927585, 0, 0.7947732364456, 0.794787186539, -0.7702404557179, -0.7702128079873, -0.01498113737082, 0.343070125038, 0, 0.3440992048475, 0.3430047381388, 0.3303990678929, 0.3431355119372
95.6, 0.07198198913618, 0.001529929742359, 0, 0, 87.29641698012, -22.41495332111, 0, -23.39323068596, 6695.737977137, 6853.423208498, 0, 7116.051221017, 1, -87.59043563423, 0, 142.5669312742, 0, -3.955765561567, 1.01412141716, 0, 1.056492543135, 2.796382982727, -0.2079441054125, -0.2079445433675, 0.03272635438067, 0.02045758298229, 0.03272656991579, 0.3140172402135, 0.02045744824939, 0.02340244785498, 0.02045744824939, 718.5528455163, 718.5652709586, 718.5240857585, 718.5647152713, 0.2519378521994, 0.05456963924111, -2.483813219448, 1265.501737852, 1262.470070266, 1265.001737852, 1265.500387891, 1262.470081734, 1265.500419953, 1262.470058798, -0.0021404314682, 0, 0.2509395009515, -0.0008397246250867, 0.05251450616517, -0.0008397246250867, 0.01250509773081, 0.01236465297464, 0, 0.7948143752917, 0.7948646030123, -0.7702140609194, -0.770135297063, -0.01555551912323, 0.3431388351174, 0, 0.3437485862707, 0.3434182266023, 0.3597201834422, 0.3428594436325
95.625, -0.1223660537319, -0.003043155760662, 0, 0, 6.203459522808, -11.35749472133, -64.94007909763, -11.94266944325, 6644.088199502, 6936.71060102, 3304.452066529, 7075.82356051, 1, -86.55657736181, 0, 106.3628658123, 0, -0.2810932150995, 0.5136961654403, 2.994956873255, 0.5397984690049, 0.341052560115, -0.2117601241191, -0.2117603903267, 0.0249134138337, 0.0108362990931, 0.02491358399032, 0.3332945263823, 0.01083622508237, 0.04408373542995, 0.01083622508237, 718.6901221973, 718.7024427353, 718.6611400649, 718.7018969449, 0.08674656312504, -0.1119372943445, -2.477925805302, 1265.80089999, 1262.769224747, 1265.30089999, 1265.799742238, 1262.769228054, 1265.799372505, 1262.769221439, -0.001689453566661, 0, 0.08628975859092, -0.0002421872463442, -0.1134646089052, -0.0002421872463442, 0.01243782424917, 0.01233605291748, 0, 0.7948092852548, 0.7948360389157, -0.7702115816637, -0.7701639330808, -0.01537544694174, 0.3430930426282, 0, 0.3438578242303, 0.3432410351357, 0.3509691470378, 0.3429450501208
