Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
        4.525,             0,             0, -3.19000005722, -5.90801763535, 405.221405029,          6000,  93.387336731, -15.1447973251,  13.383441925
         4.55,             0,             0, -3.18000006676, -5.90801382065, 404.167175293,          6000, 93.0426254272, -15.1448001862, 13.3373432159
        4.575,             0,             0, -3.17000007629, -5.90801000595, 403.112945557,          6000, 92.6979217529, -15.1448030472, 13.2912406921
          4.6,             0,             0, -3.16000008583, -5.90800619125, 402.058685303,          6000, 92.3532104492, -15.1448059082, 13.2451324463
        4.625,             0,             0, -3.15000009537, -5.90800285339, 401.004455566,          6000, 92.0084991455, -15.1448087692, 13.1990184784
         4.65,             0,             0, -3.1400001049, -5.9079990387,  399.95022583,          6000, 91.6637878418, -15.1448116302, 13.1529006958
        4.675,             0,             0, -3.13000011444,  -5.907995224, 398.895996094,          6000, 91.3190765381, -15.1448144913, 13.1067771912
          4.7,             0,             0, -3.11999988556, -5.9079914093, 397.841766357,          6000, 90.9743652344, -15.1448163986, 13.0606489182
        4.725,             0,             0, -3.1099998951, -5.9079875946, 396.787536621,          6000, 90.6296539307, -15.1448192596, 13.0145158768
         4.75,             0,             0, -3.09999990463, -5.90798425674, 395.733276367,          6000,  90.284942627, -15.1448221207, 12.9683771133
        4.775,             0,             0, -3.08999991417, -5.90798044205, 394.679046631,          6000, 89.9402313232, -15.1448249817, 12.9222345352
          4.8,             0,             0, -3.07999992371, -5.90797662735, 393.624816895,          6000, 89.5955200195, -15.1448278427,  12.876086235
        4.825,             0,             0, -3.06999993324, -5.90797328949, 392.570556641,          6000, 89.2508087158, -15.1448297501, 12.8299331665
         4.85,             0,             0, -3.05999994278, -5.90796947479, 391.516326904,          6000, 88.9060974121, -15.1448326111, 12.7837753296
        4.875,             0,             0, -3.04999995232, -5.90796613693, 390.462097168,          6000,  88.561378479, -15.1448354721, 12.7376127243
          4.9,             0,             0, -3.03999996185, -5.90796232224, 389.407836914,          6000, 88.2166671753, -15.1448383331,  12.691444397
        4.925,             0,             0, -3.02999997139, -5.90795898438, 388.353607178,          6000, 87.8719558716, -15.1448402405, 12.6452722549
         4.95,             0,             0, -3.01999998093, -5.90795516968, 387.299377441,          6000, 87.5272445679, -15.1448431015, 12.5990953445
        4.975,             0,             0, -3.00999999046, -5.90795183182, 386.245117188,          6000, 87.1825332642, -15.1448459625, 12.5529127121
            5,             0,             0,            -3, -5.90794801712, 385.190887451,          6000, 86.8378143311, -15.1448488235,  12.506726265
        5.025,             0,             0, -2.99000000954, -5.90794467926, 384.136627197,          6000, 86.4931030273, -15.1448507309, 12.4605340958
         5.05,             0,             0, -2.98000001907, -5.9079413414, 383.082397461,          6000, 86.1483917236, -15.1448535919, 12.4143381119
        5.075,             0,             0, -2.97000002861, -5.90793800354, 382.028137207,          6000, 85.8036727905, -15.1448564529, 12.3681364059
          5.1,             0,             0, -2.96000003815, -5.90793418884, 380.973907471,          6000, 85.4589614868, -15.1448583603, 12.3219308853
        5.125,             0,             0, -2.95000004768, -5.90793085098, 379.919647217,          6000, 85.1142425537, -15.1448612213, 12.2757205963
         5.15,             0,             0, -2.94000005722, -5.90792751312,  378.86541748,          6000,   84.76953125, -15.1448631287, 12.2295045853
        5.175,             0,             0, -2.93000006676, -5.90792417526, 377.811157227,          6000, 84.4248199463, -15.1448659897, 12.1832847595
          5.2,             0,             0, -2.92000007629, -5.9079208374, 376.756896973,          6000, 84.0801010132, -15.1448688507, 12.1370601654
        5.225,             0,             0, -2.91000008583, -5.90791702271, 375.702667236,          6000, 83.7353897095, -15.1448707581, 12.0908308029
         5.25,             0,             0, -2.90000009537, -5.90791368484, 374.648406982,          6000, 83.3906707764, -15.1448736191, 12.0445966721
        5.275,             0,             0, -2.8900001049, -5.90791034698, 373.594146729,          6000, 83.0459518433, -15.1448755264, 11.9983577728
          5.3,             0,             0, -2.88000011444, -5.90790700912, 372.539916992,          6000, 82.7012405396, -15.1448783875, 11.9521150589
        5.325,             0,             0, -2.86999988556, -5.90790367126, 371.485656738,          6000, 82.3565216064, -15.1448812485, 11.9058666229
         5.35,             0,             0, -2.8599998951, -5.9079003334, 370.431396484,          6000, 82.0118103027, -15.1448831558, 11.8596143723
        5.375,             0,             0, -2.84999990463, -5.90789699554, 369.377166748,          6000, 81.6670913696, -15.1448860168, 11.8133573532
          5.4,             0,             0, -2.83999991417, -5.90789413452, 368.322906494,          6000, 81.3223724365, -15.1448879242, 11.7670955658
        5.425,             0,             0, -2.82999992371, -5.90789079666,  367.26864624,          6000, 80.9776611328, -15.1448907852,   11.72082901
         5.45,             0,             0, -2.81999993324, -5.9078874588, 366.214385986,          6000, 80.6329421997, -15.1448926926, 11.6745586395
        5.475,             0,             0, -2.80999994278, -5.90788412094, 365.160125732,          6000, 80.2882232666, -15.1448955536, 11.6282835007
          5.5,             0,             0, -2.79999995232, -5.90788078308, 364.105865479,          6000, 79.9435043335, -15.1448974609, 11.5820035934
        5.525,             0,             0, -2.78999996185, -5.90787792206, 363.051635742,          6000, 79.5987930298, -15.144900322, 11.5357189178
         5.55,             0,             0, -2.77999997139, -5.9078745842, 361.997375488,          6000, 79.2540740967, -15.1449022293, 11.4894304276
        5.575,             0,             0, -2.76999998093, -5.90787124634, 360.943115234,          6000, 78.9093551636, -15.1449041367, 11.4431371689
