Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
         0.19, -0.0277852416039, 0.558924913406, 0.330450117588, -502.882873535, -391.882537842, 11339.8173828, -15.6430397034, 20.6390991211
        0.191, -0.0278393309563, 0.57323038578, 0.348185569048, -623.317321777, -399.288024902, 11123.4912109, -16.3881034851, 20.7668113708
        0.192, -0.0263993367553, 0.587428569794, 0.371069908142, -738.16784668, -407.577545166, 10892.4824219, -17.3862247467, 20.8516845703
        0.193, -0.0240240190178, 0.598532617092, 0.395392596722, -839.631408691, -416.091491699, 10649.1484375, -18.3932170868, 20.9220619202
        0.194, -0.0208246596158, 0.606607317924, 0.421054005623, -923.455749512, -424.714416504, 10394.5244141, -19.3958511353, 20.9839000702
        0.195, -0.0169575177133, 0.611730933189, 0.447962969542, -986.370910645, -433.343048096, 10129.6582031, -20.381696701, 21.0434303284
        0.196, -0.0126132089645, 0.613985002041, 0.476023733616, -1026.22302246, -441.884552002,   9855.609375, -21.3384914398, 21.1053600311
        0.197, -0.00800320599228, 0.613459944725, 0.505135953426, -1042.01916504, -450.256317139, 9573.45605469, -22.2543201447, 21.1714248657
        0.198, -0.00334552605636, 0.610261261463, 0.53519487381, -1033.8963623, -458.385528564, 9284.28320312, -23.1178035736, 21.2396411896
        0.199, 0.00114954425953, 0.604515612125, 0.566091537476, -1003.03448486, -466.20916748,     8989.1875, -23.9182758331, 21.3043060303
          0.2, 0.00529276579618, 0.596374630928, 0.597712755203, -951.525939941, -473.674072266, 8689.27050781, -24.6459388733, 21.3566513062
        0.201, 0.00892735365778, 0.586016952991, 0.62994158268, -883.459777832, -480.470581055, 8385.63867188, -25.2953395844,   21.35405159
        0.202, 0.0119453947991, 0.573667228222, 0.662673354149, -825.956420898, -481.194244385, 8079.39453125, -25.9238796234, 20.6627635956
        0.203, 0.0144327133894, 0.559895455837, 0.696106910706, -756.284545898, -481.112792969, 7771.65966797, -26.4712200165, 19.9212360382
